,Datetime,Text,retweets,likes
1792,2020-04-14 23:41:37+00:00,“ASS MAKES BOOTY CALL” Headline from Kenyan National Post. I’m glad to see someone is getting some action during lockdown. #bootycall #jackass #stayhome #staysafe #stayhealthy #babyzonkey #goodtimes #yes @… https://t.co/IP0omC9jem,0,0
1793,2020-04-14 23:14:23+00:00,"@JohnCena stay safe, I need to be able to see you someday champ 👌🏾",0,0
1794,2020-04-14 21:30:08+00:00,.@AbsaKenya I’m spending #EasterAtHome to #StaySafe. Tweet out with the button below and have your profile pic added to the Absa #EasterAtHome Mosaic https://t.co/d0j3Vv3cnz,0,0
1795,2020-04-14 21:16:33+00:00,@EmmanuelOkwi Dad should be leaving finally 😁😬 #StaySafe,0,0
1796,2020-04-14 20:15:30+00:00,@Kamali_21 #staysafe,0,0
1797,2020-04-14 20:15:16+00:00,"@kerubo_hillary Thanks for the update let me watch
Stay safe",0,1
1798,2020-04-14 18:31:52+00:00,"@ItaliaMasiero @nabz85 Am behind the news
Who of those who don't take Hennessy
#staysafe",0,0
1799,2020-04-14 18:00:34+00:00,"Immortalize yourself 
OSDORP 
#matatu #matatugalore #matatuculture #fortheindustrybytheindustry 
#matatufestivalofstories 
#cinema4d #3dmodeling #maxonc4d
#creativespace #creativestories #innovation #matatuart #matatuartconcept #cinema4dart 
#stayhome #stayhealthy #staysafe https://t.co/F8RrMxioMt",3,1
1800,2020-04-14 17:30:06+00:00,#doinggood to my community during this #COVID19 #pandemic period #staysafe #StayHome @RamAguko kevinodwar@KTNNewsKE #balozi #rukasrhrnetwork #ruka #rauka @kdfinfo kevinodwar @amani_balozi of you're willing to join us… https://t.co/8rbHj1zJlL,1,1
1801,2020-04-14 16:47:25+00:00,"#tutafika DROPPING this Thursday, 16th April. Subscribe my YouTube channel #princelucky .
.
.
#supportgoodmusic
#staysafe #stayathome #supportsmallbusiness #corona #princeluckytutafika #igerskenya #igersnairobi… https://t.co/GNPKBFYkC6",0,1
1802,2020-04-14 16:41:39+00:00,"PS4 pro 1tb - 68k
Call 0724506980
#ps4pro #ps4 #gaming #gamingcommunity #quarantine #stayhome #staysafe #onlinegaming #ps4games #nairobi #kenya #lavington #yaya #junction #karen #runda #galleria #thehub #gigiri… https://t.co/H1sfDPmZoI",0,0
1803,2020-04-14 16:35:35+00:00,"MacBook Pro 2012 13inch core i5 4gb 500gb - 40k
Call 0724506980

#macbookpro #macbookpro2012 #nairobi #kenya #lavington #karen #runda #galleria #trm #villagemarket #tworivers #igersnairobi #stayhome #staysafe… https://t.co/vhqBQrbjOr",0,0
1804,2020-04-14 16:23:08+00:00,#staysafe #bestfriends @ Joy Palace-Hotel https://t.co/PeMD08boOh,0,0
1805,2020-04-14 16:14:47+00:00,"Sunday people! What is your preferred  streaming platform for our Sunday streams? We apologies for the technical difficulty and we strive to tailor this experience to you, our family! Share your thoughts ❤️ #StayHome #StaySafe",4,4
1806,2020-04-14 15:37:28+00:00,@aminaabdirabar @theTrendLive @Theodoregeneral @ntvkenya @mulamwah #TTTT #heyamina #StaySafe #mulamwah #COVID19 #coronaviruskenya #lockdown #coronavirus shaving while at home no going to the barber anymore. https://t.co/m5wy1vSkfS,0,2
1807,2020-04-14 15:16:00+00:00,Prevention is better than cure#staysafe https://t.co/B4jsmwF7ba,1,3
1808,2020-04-14 14:34:32+00:00,Are some messages necessary?  ok it's good to be transparent. @Safaricom_Care #StaySafe https://t.co/RgPwlsovs0,0,0
1809,2020-04-14 14:32:29+00:00,"After the longest day ever!!!! Some nice beef samosas 
#quaratine2020 #staysafe #stayhome @ My Happy Place https://t.co/iygdHVFriK",0,0
1810,2020-04-14 14:27:00+00:00,"🔸It’s time to take ACTION💪🏽no more EXCUSES🔹
#staysafe 
#socialmediamarketing #contentmarketing #digitalmarketing #businessgrowth #businesstips #smallbusinesstips #Kenya #Zuriel https://t.co/MAD2d6TLOv",0,0
1811,2020-04-14 14:05:35+00:00,"We taking a recap on our last quad performers.
Who was your best /most outstanding defender last season?
(a)Faina Jacobs 🇰🇪
(b)Omar Moussa🇧🇮
(c)George Maelo🇰🇪
Vote,we shall pick the winner as per your votes.
#StayHome 
#StaySafe
#BatotoBaMungu
@betikaKe https://t.co/Rk36CSZSeu",2,6
1812,2020-04-14 12:27:03+00:00,"Today our team conducted a training to workers of Kleen Hydro Power Limited on COVID-19 awareness. 

They were also enlightened on how to keep themselves safe as they work.

At Imara, we are at the forefront in the fight against the spread of COVID-19.

#StaySafe 
#StopTheSpread https://t.co/yyXzeYMFft",0,0
1813,2020-04-14 11:57:19+00:00,@KenyaRedCross  https://t.co/X2lysvYqTN cheap politics now feeding us. Politics of succession taking center stage..... Red cross must help us its like they are happy when they are watching us die. Corona virus is real please stay safe. A simple country like Rwanda is biting us,0,0
1814,2020-04-14 11:53:39+00:00,"@StateHouseUg @KagutaMuseveni a)  #LockdownUganda on for another 21 days. 

b) All measures previously announced will stay in place.

c) #StayHome #StaySafe",0,0
1815,2020-04-14 11:49:46+00:00,"@kipmurkomen https://t.co/X2lysvYqTN cheap politics, now Nairobian's suffering please sonko help us. Corona virus is real please stay safe.",0,0
1816,2020-04-14 11:46:23+00:00,@Wetangulam https://t.co/X2lysvYqTN this how leaders are treating Corona virus with cheap politics. Corona virus is real please stay safe.,0,0
1817,2020-04-14 11:42:00+00:00,"We are looking forward to better days of giving you the best services as you experience the best of Tanzanian Tourism destinations and activities.
 Stay safe! Stay healthy

https://t.co/aTT5uHBMYp

#marangu #tanzania🇹🇿 #tanzaniatourism  #wildlife #tembeatanzania #tourism",0,2
1818,2020-04-14 11:02:09+00:00,"Wear a mask when you leave the house. Wash your hands regularly &amp; social distance to help you stay safe! 
Here are some guidelines on how to wear one properly! Stay Safe Kenya💚 #SouthfieldMall #Masks4All #StaySafe #COVID2019 #WashYourHands #SocialDistance #WearAMaskInPublic https://t.co/0tQVn3A12i",0,0
1819,2020-04-14 10:47:11+00:00,Support my hustle #IkoKaziKE #IkoKazi #ikokazikenya #photographer #mulamwah #KenyaUnbowed #lockdown #StayHome #cnnmeltdown #LiveAtLunchxBrightWin #LockDownWithToyinAbraham #StaySafe #Chernobyl #1DConcertOnlineStayAtHome #Bushiri #endthelockdownnow #COVID2019 #mattiaisoverparty https://t.co/xGDtZ9TR0I,1,6
1820,2020-04-14 10:30:08+00:00,"Tuesday segment
Your memorable moment(s) of the @TheOfficialKPL 2018/19 season! 
Twende kazi..
@betikaKe
#StayHome 
#StaySafe🙏 https://t.co/aZ2jywfyES",2,6
1821,2020-04-14 09:57:41+00:00,"Food for the soul!😋 undoubtedly serving you the best!
What's your pick for today?
Order now via
(0706110000/0758693222/0758693223) 
Find us on @UberEats
@glovo @JumiaFoodKE
. 
.

#utawezana
#bestporkintown
#porkmanenos
#fooddelivery 
#porkpitruaka
#staysafe https://t.co/TjZSoKjlQn",0,0
1822,2020-04-14 09:09:44+00:00,"Day 22 of 31 Days of Grace - I am still a kid at heart, always have been!!
#socialdistancing with @purplehaze_ke + @YourHostbnb

#SelfIsolation #COVID19 #Covid_19 #StayAtHome #StayHome #coronaviruslockdown #coronavirus #lockdown #staysafe #CoronaUpdate 
https://t.co/7fB30e0dfe https://t.co/ueQQZD0e6l",1,2
1823,2020-04-14 08:55:56+00:00,@Georgemikeian @RobertAlai U joined my conversation seems ur still sleepy go back to sleep n as u said wash sanitize n stay safe oriti,0,1
1824,2020-04-14 08:54:45+00:00,"Stay home,.... 🤗
If you feel like traveling🚶🏽‍♀️🚶🏽‍♀️.. 
Go to Google Maps🏝️..🏔️.  I am currently in Jamaica heading to Morocco soon. #StayHome #Utawezana #KameneAndKibe #Kenya #Ruto #covid19kenya #lockdown #StaySafe",0,2
1825,2020-04-14 08:28:01+00:00,"The #COVID19 pandemic has put a spotlight on human vulnerability and the fact that human safety and the health of the natural environment go hand in hand. This may well reinforce existing consumer trends towards safer, healthier &amp; more sustainable lifestyles. #StaySafe #GreenKey https://t.co/YUT5IiAdjZ",2,6
1826,2020-04-14 08:02:49+00:00,"Good morning! Hope y'all maintaining the social distance and keeping safe during this uncertain times. Remember to wash hands, stay home and stay safe! #COVID19KE https://t.co/gla6G7hGtg",5,40
1827,2020-04-14 07:53:18+00:00,"It really is 😊 Don't worry, #Wagonit #ShopFromHome #stayhome #staysafe #ShopNow &gt; https://t.co/nGVoRAek70 https://t.co/JwdaJfZhC5",0,0
1828,2020-04-14 07:48:54+00:00,"For #COVID19 updates visit our website using the below link. #StayHome 
#StaySafe
#KomeshaCorona
@Ngatia_Richard @AngelaNdambuki @Trade_Kenya @NairobiChamber @KncciMombasa 

https://t.co/ha37IWmiwA",4,5
1829,2020-04-14 07:33:55+00:00,Don't forget to stay safe and out on a mask when in all public spaces. Grab your heavy quilt cotton layered mask today on 0707365485 #protectmeprotectyou #masks #cottonmask @ Nairobi https://t.co/GNJlehkmoA,0,0
1830,2020-04-14 07:10:40+00:00,"Baywatch Bae ☀️⁣
⁣
Nothing much else to say 🤷🏼‍♀️😂⁣
⁣
#staypositive #stayhome #staysafe #stayswole #stayactive #stayinside #stayconnected #stayalive #radisson #radissonblu #staycation #swimsuit @ Radisson Blu Hotel… https://t.co/Ug3UYSKLcI",0,0
1831,2020-04-14 06:36:48+00:00,"@capletonmusic happy birthday, king shango. Kenya 🇰🇪 loves you. #StaySafe https://t.co/octsjXx6vN",1,2
1832,2020-04-14 06:32:53+00:00,@MikeKidi @Kiss100kenya @KameneGoro @kibeandy Wash you your mouth then wash your hands! #StaySafe,1,1
1833,2020-04-14 05:45:05+00:00,"@GhettoRadio895 Wedding noo, if you want a wife /husband Come we go it's OK and it saves money and most of the weddings end up in tears, if you want to get married or marry just set your mind well with your spouse and go ahead, maisha ni yenu wawili.. #StaySafe
#Covid_19
#brekko",1,1
1834,2020-04-14 05:42:14+00:00,"@Arafat__AH @geoffiejeff @Kenyan_Football Not you, definitely, it seems. Atleast for now. Be a little bit patient, Sir. And stay safe.",0,0
1835,2020-04-14 05:13:14+00:00,"Stay at home to help save the world from this pandemic. If you must leave, remember to correctly wear a recommended face mask.

#StaySafe
#StopTheSpread https://t.co/QyIa0ESZuN",0,0
1836,2020-04-14 02:11:31+00:00,@RailaOdinga Now Following @chuchuroberts #Kamaawacomp #StaySafe,0,1
1837,2020-04-14 01:30:04+00:00,"Wise Men Speak Because They Have Something To Say; Fools Because They Have To Say Something .. 
.
.
#iamnairobian #jahfulnoizedynasty #championsound @jahfulnoize #stayhome #staysafe #quarantine #follow @ Nairobi https://t.co/HczuvUG7uN",0,0
1838,2020-04-14 01:04:08+00:00,#quarantine #stayhome #staysafe @ Nairobi https://t.co/wq8aVoDAur,0,0
1839,2020-04-13 21:22:54+00:00,#staysafe https://t.co/AMpgFKLn4K,0,2
1840,2020-04-13 20:36:32+00:00,"When you have to sacrifice your brother... To save rent...
Stay home
Stay safe
#sss

YouTube channel: Triple S production

https://t.co/eGjDDPaWBD https://t.co/gm0zowstaV",0,1
1841,2020-04-13 19:24:36+00:00,"🎵🔥❤️🇰🇪✔️🎥✌🏿🎵
Just do it...
https://t.co/2SSOjVMfnR
#Usitupembao #music #arts #grateful #gratitudeattitude #gratitude #love #nairobi #staysafeoutthere #staysafe #italy #kenya🇰🇪 #nunairobi #livemusic #hiphopmusic… https://t.co/RYTMFJS3dl",0,0
1842,2020-04-13 19:09:45+00:00,"OSDORP In progress...
#matatu #matatugalore #matatuculture #fortheindustrybytheindustry 
#matatufestivalofstories 
#cinema4d #3dmodeling #maxonc4d
#creativespace #creativestories #innovation #matatuart #matatuartconcept #cinema4dart 
#stayhome #stayhealthy #staysafe https://t.co/K8objn5klf",2,1
1843,2020-04-13 18:52:48+00:00,Stay safe #DilSeSidNaaz,0,0
1844,2020-04-13 18:43:02+00:00,"Here are some of the pictures of individuals who participated. Feel free to tag your friend who appears on the picture :-)

Asanteni sana. 

Stay safe and follow the government and WHO directives. #KomeshaCorona #KomeshaKorona #COVID19KE #COVID19 Cc @Pauline05640316",0,0
1845,2020-04-13 18:41:44+00:00,"Last Saturday we were running an online COVID-19 Campaign Awareness called #StaySafe #LoveYourCityChallenge.

We requested individuals to share their picture with a face mask as a way of showing our readiness to join the rest of world in staying safe. https://t.co/RVTdaw0uSJ",3,8
1846,2020-04-13 18:35:38+00:00,"Here are some of the pictures of individuals who participated. Feel free to tag your friend who appears on the picture :-)

Asanteni sana. 

Stay safe and follow the government and WHO directives.",0,1
1847,2020-04-13 18:35:25+00:00,"Last Saturday we were running an online COVID-19 Campaign Awareness called #StaySafe #LoveYourCityChallenge.

We requested individuals to share their picture with a face mask as a way of showing our readiness to join the rest of world in staying safe. https://t.co/FlKIBIcXOJ",2,7
1848,2020-04-13 18:33:16+00:00,Stay home stay safe..,0,0
1849,2020-04-13 17:37:36+00:00,STAY SAFE 😷😷 WE SHALL OVERCOME @ Nairobi https://t.co/GrBBBjWHg6,0,1
1850,2020-04-13 17:05:48+00:00,"@MOH_Kenya We as a county need to be more careful in fighting #COVID19. If the death rate stands at above 20% of the total recoveries, we have a lot more to do as citizens to bring the change #KeepYourDistance #WashYourHands #StayHome #StaySafe #WearMask",0,1
1851,2020-04-13 16:58:55+00:00,@elhajiabdinoor Inalilah waina ilahay rajicuun. May Allah rest his soul in jannah. #COVID19  #COVID19KE #StaySafe #StayAtHome,0,0
1852,2020-04-13 16:06:58+00:00,"Another day another blessing bado tunasukuma mziki uwafikie mamillioni kwa wakati huu mgumu wa corona virus 
Keep it positive keep safe 
Stay safe stay home if possible
#unityempireventures 
#msaniikioochajamii… https://t.co/0byqLoaSUG",0,2
1853,2020-04-13 16:06:39+00:00,"We fight hunger as we fight corvid... Stay at home, stay safe, stay fed
#Quarantinebbq
#stayathome @ Kahawa Sukari https://t.co/DZxX2KgSi3",0,0
1854,2020-04-13 16:05:12+00:00,"#mileledrive @Milele_FM @wilbrodanyamin  @KakaZema @nyareshy  come nikupe
#WashYourHands #Curfew #sanitize #lockdown #StayHome #StaySafe https://t.co/REFqRqkD7S",0,0
1855,2020-04-13 15:32:47+00:00,"STAY HOME,STAY SAFE and for christ’s sake STAY FIT!~  @Stacey_Njoki 
Happy Easter 🐣 
.
#easter #easterfitness #gymlife #gymrat #fitgirls #kenyanfitness #fitnessmodel #Nairobi #savannahfitnessexchange… https://t.co/xE5Wqs3MEG",0,0
1856,2020-04-13 15:21:24+00:00,#WashYourHands #sanitize #StayHome #StaySafe #Curfew #LockDown #SocialDistancing @Milele_FM @wilbrodanyamin @KakaZema,0,0
1857,2020-04-13 14:58:48+00:00,Smile!! Brighter days lie ahead #staysafe #keepsafe #weshallovercome #photographer #missingoutdoors #studiosession @ My Happy Place https://t.co/6CDolpmeiL,0,0
1858,2020-04-13 14:24:20+00:00,"We challenged youths to do a short video on how they are coping and protecting their #mentalhealth during this Covid-19 pandemic and here are some of their stories! 
#TellMyStoryChallenge 
#MHcopingmechanisms
Remember to wash your hands, sanitize and stay safe
@GikonyoMaureen https://t.co/DOCYTVOMrZ",0,3
1859,2020-04-13 14:20:56+00:00,"We challenged youths to do a short video on how they are coping and protecting their #mentalhealth during this Covid-19 pandemic and here are some of their stories! 
#TellMyStoryChallenge 
#MHcopingmechanisms
Remember to wash your hands, sanitize and stay safe
@melvineakinyi34 https://t.co/3OUCTecTvV",0,1
1860,2020-04-13 14:15:43+00:00,"We challenged youths to do a short video on how they are coping and protecting their #mentalhealth during this Covid-19 pandemic and here are some of their stories! 
#TellMyStoryChallenge 
#MHcopingmechanisms
Remember to wash your hands, sanitize and stay safe
@OchiengNer https://t.co/vm9agUrpuE",1,4
1861,2020-04-13 13:44:38+00:00,Some dude has sent your girl money for food and you're busy telling her to sanitise and stay safe my friend see your life #murkomen #SiayaBurial #MondayMotivaton #EasterMonday #mulamwa,1,3
1862,2020-04-13 13:42:09+00:00,"We challenged youths to do a short video on how they are coping and protecting their #mentalhealth during this Covid-19 pandemic and here are some of their stories! 
#TellMyStoryChallenge 
#MHcopingmechanisms
Remember to wash your hands, sanitize and stay safe😊
@nubian_widow https://t.co/f19primFRi",0,9
1863,2020-04-13 13:21:19+00:00,@AkumuFiona 🥾 twende safari #COVID19 #flatenthecurve #StaySafe,0,1
1864,2020-04-13 13:07:10+00:00,"GTC,Westlands Nairobi.#nairobi #experiencenairobi #experience #staysafe @ Nairobi https://t.co/MVbuW7HjUy",0,0
1865,2020-04-13 13:06:26+00:00,"GTC,Westlands Nairobi.#nairobi #experiencenairobi #experience #staysafe @ Nairobi https://t.co/1S0gtl1MwB",0,0
1866,2020-04-13 13:04:35+00:00,A view of Nation Centre from Ngara Parking.#nairobi #stayhomestaysafe #staysafe #fightcorona @ Nairobi https://t.co/l2k5Xhwm2t,0,0
1867,2020-04-13 12:51:55+00:00,"GOOD old memories with great music, A whole lotta NEW WEEK vibe,stay safe,stay indoor and enjoy great music. #LONDON is a single off my PESA YADH GWONYO EP. 
STREAM &amp;let me know your favourite Song in the EP https://t.co/ckOWAE6naw
#EasterMonday #SiayaBurial #KOT #lockdown https://t.co/A87gC02o8p",1,1
1868,2020-04-13 12:20:07+00:00,"GOOD old memories with great music, A whole lotta NEW WEEK vibe,stay safe,stay indoor and enjoy great music. #LONDON is a single off my PESA YADH GWONYO EP. 
STREAM &amp;let me know your favourite Song in the EP https://t.co/ckOWAE6naw
#EasterMonday #SiayaBurial #KOT #lockdown https://t.co/jKpgAw7LFp",0,0
1869,2020-04-13 12:13:21+00:00,"Man Crush Monday ( #MCM )A whole lotta NEW WEEK vibe ,stay safe,stay indoor and enjoy great music .

LONDON is a single off my PESA YADH GWONYO EP. 
STREAM and let me know your favourite Song in the EP. https://t.co/ckOWAE6naw
#EasterMonday #lockdown #Covid_19 #KOT https://t.co/CSTISvqeLr",0,0
1870,2020-04-13 11:33:12+00:00,#StayAtHome #StayAtHome #StaySafe,0,0
1871,2020-04-13 10:13:05+00:00,"Stay safe. Stay at home. But if need to get out, cover yourself. And i got you covered, pun intended.

Cloth face masks: washable @ 500 kshs.

#stayhome #COVID19 https://t.co/Lt7pVJ4dU4",4,2
1872,2020-04-13 08:56:34+00:00,"MOOD

..... ready for the big weekend...
#LordsOfBetrayal 
#StaySafe 
#MondayMotivation https://t.co/HGATsVfVJF",1,3
1873,2020-04-13 08:43:15+00:00,Working from home #stayhome #staysafe #covıd19 #corona @ Deejay Selektah https://t.co/snDhUOcedJ,0,0
1874,2020-04-13 08:31:36+00:00,"The beauty of Amboseli National Park in Kenya🇰🇪. (Home to African Giants and magnificent views of Africa's tallest Mountain, Mt Kilimanjaro in Tanzania 🇹🇿.)
.
#staysafe #stayhome.
#gamedrives 
#safarimoments #safarilive #safaris #safarupdates #auntheticsafaris https://t.co/V6xE7OqboS",1,1
1875,2020-04-13 07:59:18+00:00,"Lots of delicious pork delicacies to indulge in from our menu!😋
Have you made your order for today?
Make your order now via
(0706110000/0758693222/0758693223)
 Find us on @UberEats @glovo @JumiaFoodKE
. 
.

#bestporkintown
#porkmanenos
#fooddelivery 
#porkpitruaka
#staysafe https://t.co/EJBGqqweBF",0,0
1876,2020-04-13 07:50:46+00:00,#stayhome #staysafe #covid #jazz #JazzyLove #alphyjazz @ Afriken Safaris &amp; Destinations https://t.co/XindVwNlQK,0,0
1877,2020-04-13 07:44:56+00:00,This how they see us..these is how they treat us and this is how they want us to work from home and stay safe.#LordsOfBetrayal https://t.co/feuM5qwKgU,0,0
1878,2020-04-13 07:36:14+00:00,"How to wear a mask. 

@dailynation @DailyMonitor @Taifa_Leo @KenyaBuzz @ntvuganda @The_EastAfrican @ntvkenya @BD_Africa @TheCitizenTZ @NationFMKe @MwananchiNews @RwandaToday @DembeFm
@933kfm @RedhouseGroupKe @MOH_Kenya @WHO

#COVID19 #StaySafe https://t.co/qgVgPfDq8N",13,11
1879,2020-04-13 07:10:18+00:00,"Get PGL speed governors, trackers, alarms and batteries at the comfort of your home or office. We do deliveries at your preferred location. Call us today on 0720750363 to order.
Stay home, stay safe and be… https://t.co/QXX2kJqRUk",0,0
1880,2020-04-13 06:51:18+00:00,"We all miss it but what can we do....
Stay home.stay safe.remember let's keep fit🌤️⚡⚡ https://t.co/3uaf7bGJiZ",2,5
1881,2020-04-13 06:44:18+00:00,"Converse all star
Sizes 37,38,39,40,41,42,43,44,45
Ksh 1599
📩 📞 0717787755 /0733787755
📍 Accra road-Superior Arcade Shop 1-10
Delivery done countrywide
Mpesa till number 913886
#StayHome #StaySafe #EasterMonday https://t.co/mnOclcsMeJ",2,8
1882,2020-04-13 05:58:05+00:00,It has been several years since I graduated from University... PhD in Minding my own business @BenjiNdolo #staysafe https://t.co/72Jrn5bXGK,0,2
1883,2020-04-13 05:47:19+00:00,@MosesEssien16 All that said we both aired our opinion the fact still remains we are brothers and we should be united....stay safe brother,0,1
1884,2020-04-13 05:01:49+00:00,"#WeShallOvercomeCorona stay safe siz @sarahsomba How is the status in terms of basic needs food, water, security?
#Covid_19
#brekko https://t.co/R3jg9taSi7",2,2
1885,2020-04-13 04:44:52+00:00,"#lockdown
https://t.co/uMCjrHKuy0 this is what we call lock down. ""Tutumieko kaunga pwana, Nairobi tutakupa njaa"". Corona virus is real please stay safe.",0,0
1886,2020-04-13 04:26:20+00:00,Happy Easter. Stay Safe.,0,1
1887,2020-04-13 03:13:09+00:00,"@JoyDoreenBiira Chamgei Doreen where are you this days
Stay safe",0,0
1888,2020-04-13 02:31:35+00:00,"Stay home stay safe. covid -19 is a preventable virus only when you follow simple directives given by GoK . 
#HappyEaster https://t.co/1tGUYGl73q",0,1
1889,2020-04-12 22:10:26+00:00,"@MillicentOmanga Sanitize, stay safe maintain social distance puga",0,0
1890,2020-04-12 21:28:31+00:00,"Dear Kenyans, who is the funniest social media comedian in the country right now? #StaySafe",3,0
1891,2020-04-12 21:14:13+00:00,Stay safe peeps ✌️,0,4
1892,2020-04-12 19:31:43+00:00,"Welcome all to listen this new song which will be out tomorrow on YouTube Subscribe and share to reach Medical officer to motivate them to carry out their duty, to end this pandemic of Corona virus, without fear of taking risk. #Covid_19 #StayHome #lockdown #StaySafe #shimza01 https://t.co/soQIW8VpKa",0,0
1893,2020-04-12 19:14:06+00:00,@Romuwa asante bro! Stay safe.,0,0
1894,2020-04-12 15:51:25+00:00,"I salute all the health workers in the world like #DneilSchmall struggling to fight #COVID19, we pray for their mental health. #StayHome #StaySafe https://t.co/H7eveAMKzM",1,6
1895,2020-04-12 14:28:56+00:00,"Here are some Easter colouring pages we made just for you! .
Download the links from our google drive in our bio! Share your completed images with us!🐰🐣🌼 Stay Safe Kenya💚  https://t.co/jxJJOrBLhb #SouthfieldMall #HappyEasterSunday #Easter #Easter2020 https://t.co/KTOd4qPxvy",0,0
1896,2020-04-12 14:26:37+00:00,"Every Man Has A Dream And A Nightmare💡💡💡💡
#punsunday #EasterSunday #HappyEaster #StaySafe",0,1
1897,2020-04-12 14:26:22+00:00,.@AbsaKenya I’m spending #EasterAtHome to #StaySafe. Tweet out with the button below and have your profile pic added to the Absa #EasterAtHome Mosaic,0,0
1898,2020-04-12 14:06:15+00:00,#ReggeaSplash @radiomaisha  @Mate_Tongola @deejaypatiz @MuzikalSheriff @nicolenyaela403 @remmy_robert  #WashHands #sanitise #Curfew #lockdown #LazimaIbambeAmus #HatuchokiHatutok #StayAtHome #StaySafe  #SocialDistancing  #WeShallOvercome  #civid19 https://t.co/PVnJdwXMzE,0,0
1899,2020-04-12 13:53:53+00:00,"Happy Easter from the entire team at LTWP. 

—

Lake Turkana Wind Power Ltd. is Africa’s largest wind farm providing up to 17% of Kenya’s day-time electricity demand and up to 30% of the country’s night-time electricity demand.  

#stayhome #staysafe #COVID19KE #cleanenergy https://t.co/1p8k3Ih2w0",5,13
1900,2020-04-12 13:36:48+00:00,"We miss the initiative .
#responsible tourism 
#communitycleanup program
#Environmentalsustainability Program.
Soon we will be back 🙏
For now! #stayhome #staysafe #travel tomorrow
https://t.co/4Q0SouXTVC
reservations.marachui@gmail.com info@marachui.com resortmarachui@gmail.com https://t.co/90o981nJ8W",0,0
1901,2020-04-12 13:17:44+00:00,"@AkumuFiona Bravo! 👏🏿👏🏿👏🏿👏🏿
Face mask #TwitterThumbsUp 👍🏿
#Innovation #StaySafe #CoronavirusPandemic
#COVID19 #Covid_19 #Kenya 🇰🇪",0,2
1902,2020-04-12 13:02:44+00:00,@KagaayiG Remember to stay safe as you do this my good friend..,0,1
1903,2020-04-12 11:56:17+00:00,@VerahOkeyo #staysafe our unsung heroes.,0,0
1904,2020-04-12 11:52:14+00:00,Happy Easter to each and every one of you. #stayhome #staysafe #happyeaster #easter2020 https://t.co/ICPE313tvf,1,1
1905,2020-04-12 11:46:06+00:00,"Care for one another while staying safe during this unfortunate time of COVID-19. Use simple social distancing tactics like replacing hugs and handshakes with alternatives.

Look after yourself, to look after us all – flatten the curve!

#komeshacorona #stopthespread #staysafe https://t.co/8Wg1EnAH0o",0,1
1906,2020-04-12 11:44:07+00:00,"Indeed Christ has Risen,from us to you all, we wish you a Happy Easter ✝️
StayHome🏠
StaySafe 🙏
#BatotoBaMungu
@betikaKe https://t.co/lNHN6MN8KM",6,14
1907,2020-04-12 11:37:04+00:00,"@kipmurkomen https://t.co/uMCjrHKuy0 extraordinary experience in American history, God of mercy please forgive us our sins. Corona virus is real please stay safe.",0,0
1908,2020-04-12 11:35:47+00:00,@PaulVeillard https://t.co/uMCjrHKuy0 extraordinary experience in American history. GOD of mercy please forgive us our sins. Corona virus is real please stay safe.,0,0
1909,2020-04-12 11:34:21+00:00,@realDonaldTrump https://t.co/uMCjrHKuy0 an extraordinary experience in American history. GOD of mercy please forgive us our sins. Corona virus is real please stay safe.,0,0
1910,2020-04-12 11:32:13+00:00,@Wetangulam https://t.co/uMCjrHKuy0 an extraordinary experience in American history. Corona virus is real please stay safe at home.,0,0
1911,2020-04-12 11:30:53+00:00,"From Imara family, we 
 wish you a #HappyEaster

As you #StayHome, enjoy interacting with your family and loved ones.

We are open 24 hours to serve you.

#StaySafe
#StopTheSpread https://t.co/0OyQTjl1oZ",0,0
1912,2020-04-12 11:14:10+00:00,"Pple are going to stare, make it worth their while. #staysafe #steppingout #quarantine #streetstyle #custom #keepyourcool #covid 19 #weshallovercome @ Nairobi https://t.co/GiAaX4wb6X",0,0
1913,2020-04-12 10:59:38+00:00,"Stay safe pals,  don't forget to sanitise.
#weshallovercome @ Kassarani, Nairobi Area, Kenya https://t.co/blr4QR1u29",0,0
1914,2020-04-12 10:59:07+00:00,"Copied....hi imenimaliza

Kuna mtoto ameuliza mamake ""kwani daddy ameanza kuishi na sisi siku hizi""

Stay home, stay safe",0,5
1915,2020-04-12 10:33:42+00:00,"Happy Easter holiday to you my lovely family this is us wishing you the best of this day as you stay safe from Corona virus
With God We shall overcome.
#unityempireventures
#msaniikioochajamii
#therealbabyblaq
#sound34media https://t.co/QXsvqAIGHi",0,1
1916,2020-04-12 10:33:08+00:00,"Tatu bakery wishes you and yours a blessed Easter, stay safe keep indoors with our delicious cakes. #Easter #cakes https://t.co/d81DVaqyeS",0,1
1917,2020-04-12 09:40:39+00:00,"RideGiant, RideTCR, Spin, Workout, Stayfit, Staysafe, Maintain social distancing, Wash your hands, Sanitize, Wear a Mask. @Gakumo_Migwi 
@CriticalMassNbi @KURAroads @KeNHAKenya @KeRRA_Ke @TransportKE @WBG_Transport @Ma3Route @KenyanTraffic  @bicyclesbeyond @1Rides @RdxRyders https://t.co/KdNFnG8xvY",2,3
1918,2020-04-12 09:17:25+00:00,"#AdoVeliPodcast had a previlege to be hosted with the #KingsOfInterviewKE @whatisthispod
hit the link below to catch up with our conversation with them.

#PodsNBO #StaySafe #StayHome #AdoVeliPodcast #WhatIsThisPodcast #PodernFamily #Podcast #KenyanMusic 
https://t.co/oSufhyvzMs",5,4
